"V1","V2","V3","V4","V5","V6","V7"
-0.15786732,-0.38614689,-0.14081588,0.23454904,1.5363138,1.0745079,0
0.55540424,-0.10745995,-0.36622367,1.5944755,1.0455948,1.4462549,0
-0.32267692,-0.37287609,1.9329359,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.28947302,0.087178548,0.35508128,-0.28570829,1.909226,0.74846762,0
1.2158283,0.90554496,-0.095734317,0.66788584,-0.37786573,0.90387002,0
1.0865891,-0.38172329,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.39534221,-0.35518168,4.5927479,0.40290482,-0.37786573,0.84597501,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2.2544845,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.18378291,-0.13842517,0.40016284,1.2328693,-0.37786573,0.97700056,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.066739302,-0.34633447,-0.32114211,0.73286527,1.9520289,1.3335119,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.018799083,-0.41711211,0.08459192,0.57252643,-0.37786573,0.84902211,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0671101,-0.18708479,-0.18589744,1.2320254,-0.37786573,1.0745079,0
0.08892362,-0.22689721,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.77153687,0.72860087,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.960907,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
-0.13533939,-0.38172329,0.30999972,0.66830779,1.4310186,1.2634285,0
0.018799083,0.016400912,1.3468756,0.87041911,0.13748142,1.2024864,0
-0.21799827,-0.45250093,-0.050652758,0.24045626,1.5561019,0.96785924,0
0.17818843,-0.41711211,-0.27606055,0.53961477,1.4927865,1.2817111,0
0.38466623,1.2063499,-0.27606055,1.1425732,0.9588036,1.2146748,0
-0.11433591,-0.44365372,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.073848539,-0.195932,-0.18589744,0.81641024,-0.37786573,1.5193854,0
-0.18479921,-0.43038291,-0.230979,1.0383529,-0.37786573,0.9434824,0
0.089939918,-0.28882764,-0.050652758,0.26999236,2.0405651,1.0440369,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.20021306,-0.4082649,0.49032595,0.050581324,0.34346224,1.2146748,0
-0.19445404,-0.38614689,1.0313047,-0.17853443,-0.37786573,1.3609359,0
1.2066816,4.9177522,-0.18589744,0.96071519,-0.37786573,0.37062649,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.37840391,-0.43480652,0.80589687,-0.092035852,0.25591381,1.4096896,0
0.39567613,0.47645554,0.40016284,-0.85955255,-0.37786573,-0.94572324,0
-0.090791679,0.69321205,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.640302,-0.44807732,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.14499422,-0.30209845,0.85097843,1.2248523,0.037388443,1.1232616,0
-0.06199658,-0.27998044,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
0.33808593,-0.4082649,-0.095734317,0.92906937,-0.37786573,0.77893868,0
-0.22985507,-0.12515436,1.5272018,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0142626,4.6523361,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.060467286,-0.36845248,0.039510361,1.2366668,0.62145074,1.1506856,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.095703785,-0.31536926,-0.27606055,0.92105243,4.0996818,1.1080261,0
0.14617505,-0.45250093,-0.41130523,0.97084186,-0.37786573,1.0562253,0
-0.062674111,-0.43038291,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.2533993,-0.44807732,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
0.3253822,1.8433486,0.35508128,0.73117749,0.72253148,0.5839239,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.36214315,-0.33748727,1.0763862,0.052269101,-0.37786573,0.8947287,0
0.94989711,0.82592012,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
0.34282865,-0.049953122,-0.27606055,1.6704255,-0.37786573,1.0044245,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.066226306,0.26854624,0.12967348,0.78181081,0.55579765,0.95871792,0
0.33080246,0.29508785,0.94114155,1.4632509,-0.37786573,0.93434108,0
3.0744673,5.0814255,-0.45638679,1.3704231,-0.37786573,0.40719176,0
0.48765106,3.1084989,1.1665493,1.1712654,0.042096764,0.31882569,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.27914551,-0.32864006,0.039510361,1.0168338,0.78541885,1.0501311,0
0.17835781,-0.24459162,-0.18589744,1.4932089,-0.37786573,1.0775551,0
-0.03438716,-0.17381398,1.8878543,0.8417269,0.14195927,0.94957661,0
-0.5503276,-0.45250093,1.301794,-0.85955255,-0.37786573,-0.94572324,0
2.1521772,3.1306169,-0.0055711987,2.5370991,-0.37786573,0.72104367,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.32792295,0.90554496,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.33114607,-0.3994177,0.62557063,1.0742182,1.0469447,0.81550395,0
0.42836703,-0.18708479,0.08459192,-0.85955255,-0.37786573,-0.94572324,0
-0.17954834,-0.38172329,0.85097843,0.98856352,-0.37786573,0.5839239,0
0.57996476,0.46760834,0.35508128,0.85185356,-0.37786573,1.4584433,0
-0.3338562,-0.43038291,-0.18589744,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.26711932,-0.43480652,-0.14081588,0.65269585,-0.37786573,1.2664756,0
0.60706603,0.51626796,-0.27606055,0.19108878,1.5893894,0.69666682,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.94752574,3.5420119,-0.50146835,1.6425772,-0.37786573,0.23350673,0
0.30725823,-0.45250093,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.0074552728,-0.010140702,1.2567125,0.10585603,-0.37786573,0.91910555,0
0.44598286,0.078331343,0.30999972,0.25564626,-0.37786573,0.6357247,0
0.579626,1.1886555,0.08459192,1.0961593,0.54177146,0.89777581,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.20241019,-0.072071133,-0.0055711987,1.0919399,0.78871138,1.1689682,0
-0.084016362,-0.16054318,0.26491816,0.71092416,1.3495613,1.01966,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.19716417,-0.43480652,-0.36622367,0.40712426,-0.37786573,0.70580814,0
-0.19326836,-0.36402888,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.47054338,1.2682803,-0.18589744,1.0261166,-0.37786573,1.5955631,0
0.32910863,-0.04552952,-0.41130523,0.98012463,2.1347644,1.1232616,0
-0.13771075,-0.34633447,0.039510361,0.84214884,1.0975509,1.1080261,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.19377651,-0.38614689,-0.230979,1.264937,-0.37786573,0.78198578,0
0.2549189,0.20661581,-0.36622367,0.40037315,1.7676142,1.3365591,0
0.071307794,-0.036682315,1.7075281,0.52780033,0.50114161,1.1171674,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.084863277,-0.31094565,1.1214678,2.2096703,-0.37786573,0.54126442,0
0.81743965,1.3965648,-0.230979,0.65691529,-0.37786573,0.38586202,0
-0.2881228,-0.38172329,0.80589687,-0.054482809,-0.37786573,0.85511633,0
0.43531173,-0.010140702,1.3468756,0.39151232,-0.37786573,0.55954706,0
0.0474248,-0.34191087,1.1665493,0.38729288,-0.37786573,1.622987,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.19513157,-0.45250093,0.2198366,0.49531062,1.1818727,1.1263087,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.65025868,2.1485772,0.039510361,0.37632233,-0.37786573,0.63877181,0
0.41718776,-0.11630716,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.21647382,-0.054376724,-0.27606055,0.91050382,-0.37786573,0.76370315,0
-0.13483124,-0.41711211,-0.095734317,0.95016658,1.0974851,1.0318485,0
-0.10366478,-0.29767485,0.67065219,1.106286,-0.37786573,1.0166129,0
0.1844556,-0.45250093,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.30929567,-0.45250093,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
0.32097825,0.61358721,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.4304365,-0.41711211,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.31403839,-0.43923012,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.10400355,-0.31094565,0.58048907,1.6805522,-0.37786573,0.96785924,0
-0.17361994,-0.3994177,0.2198366,1.121476,-0.37786573,0.82464527,0
-0.19614787,-0.41711211,0.40016284,0.95396408,-0.37786573,1.0653666,0
0.11754934,0.042942525,1.8427727,-0.092879741,-0.37786573,0.41938019,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.031333421,-0.25343882,1.8427727,0.60164059,-0.37786573,1.1842038,0
-0.27304772,-0.27998044,1.0313047,0.36577372,0.31168931,1.2146748,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.18666242,-0.4082649,-0.36622367,0.80712747,2.9729444,0.94957661,0
0.077066814,-0.04552952,0.71573375,-0.85955255,-0.37786573,-0.94572324,0
0.019815381,-0.31979286,-0.32114211,0.66788584,1.6992612,1.4675846,0
1.1103028,1.7239114,-0.36622367,1.1417293,1.1804898,0.82159816,0
-0.27067636,-0.45250093,-0.18589744,1.0400407,-0.37786573,0.96481214,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.21410246,-0.38614689,0.53540751,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.80558284,1.3479052,-0.32114211,0.68012223,1.5145172,0.56868837,0
1.2300565,4.5461696,-0.32114211,-0.25448441,3.1894284,0.40719176,0
5.3978931,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.014569356,-0.34633447,-0.230979,0.39109038,2.1703896,0.77589157,0
-0.08045932,-0.29325125,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.3169179,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.11958193,0.25085183,0.08459192,0.10121464,1.4336855,0.98614188,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.81743965,1.3965648,-0.230979,0.65691529,-0.37786573,0.38586202,0
-0.018126398,-0.29325125,-0.230979,-0.26334524,-0.37786573,1.4432078,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.11399714,-0.28882764,0.49032595,0.93919603,0.97473946,1.0379427,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.58860329,2.9890616,0.58048907,0.49109118,-0.37786573,0.59915943,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.75070277,0.67994125,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
0.49459576,-0.13400156,0.58048907,-0.85955255,-0.37786573,-0.94572324,0
0.15328914,-0.12957796,0.40016284,1.7311855,-0.37786573,0.77893868,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.32199455,0.16680339,-0.27606055,0.35438122,-0.37786573,0.83683369,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.2469579,0.025248116,0.26491816,1.0889863,0.39084178,1.4066425,0
-0.12822531,-0.39057049,0.67065219,-0.85955255,-0.37786573,-0.94572324,0
0.56844672,1.6885226,-0.50146835,0.57379226,-0.37786573,0.81245684,0
-0.38094466,-0.44807732,0.26491816,-0.065453361,-0.37786573,0.88558738,0
0.62993273,-0.12073076,-0.45638679,1.4868797,2.6601538,1.3731243,0
0.36959115,-0.21805001,-0.095734317,0.26999236,2.7769399,1.248193,0
0.29387698,0.042942525,0.039510361,1.7527047,0.38820776,1.2360046,0
1.5610308,1.0824891,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.42091418,0.21988661,-0.45638679,2.1771806,-0.37786573,1.1506856,0
2.4306428,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.06030275,-0.38172329,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.49121295,-0.45250093,0.08459192,0.35438122,1.7419324,1.0318485,0
0.58538502,0.3968307,-0.36622367,1.7586119,2.99428,1.2268632,0
-0.097397614,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
1.8259457,2.5865138,-0.0055711987,2.0252807,-0.37786573,0.48641652,0
1.1467201,-0.3949941,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.74189486,0.75071888,0.53540751,0.11809241,-0.37786573,0.74237341,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.070973875,-0.3994177,-0.095734317,0.26872653,-0.37786573,0.9952832,0
0.46478436,-0.023411508,-0.36622367,1.0526991,-0.37786573,1.4980557,0
0.77729589,0.95420459,0.76081531,0.28349458,0.055793698,0.66619576,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.062504728,-0.22247361,0.53540751,0.75818193,-0.37786573,0.78808,0
0.092819428,-0.28440404,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
3.2902612,-0.36402888,-0.54654991,4.348928,-0.37786573,0.5321231,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.075203602,-0.39057049,-0.32114211,0.95143242,-0.37786573,0.95262371,0
-0.23798545,-0.39057049,1.3919571,0.60248448,0.48622644,1.047084,0
0.34045729,-0.098612747,0.2198366,1.864098,-0.37786573,0.91605844,0
0.74850079,0.45876114,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.73782966,3.5597063,-0.36622367,0.69573417,-0.37786573,0.2213183,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.15040963,-0.054376724,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
1.3301618,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.19156968,-0.32421646,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
0.10416808,-0.34633447,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.043020843,0.92766297,-0.230979,-0.20553887,-0.37786573,0.44070993,0
-0.24255879,-0.35518168,0.98622311,0.55522671,0.52850256,0.75151473,0
0.026251932,-0.34191087,-0.14081588,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.24848235,-0.45250093,0.26491816,1.7155736,0.55803657,0.80636263,0
-0.028119992,-0.41268851,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.56844672,1.6885226,-0.50146835,0.57379226,-0.37786573,0.81245684,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.0152789,5.0770019,-0.45638679,1.1463707,2.217407,0.62353628,0
-0.049801008,-0.2003556,-0.230979,1.1687337,2.9362985,1.1781095,0
0.34621631,-0.15611958,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
0.65737277,4.9929534,0.80589687,1.8982754,-0.37786573,0.92824687,0
-0.13957397,-0.33748727,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.44175313,-0.43923012,0.76081531,-0.85955255,-0.37786573,-0.94572324,0
-0.34639054,-0.42153571,-0.14081588,1.0839229,-0.37786573,1.1415443,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.054882496,0.069484139,0.08459192,0.14636268,-0.37786573,0.63877181,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.81896409,-0.36402888,-0.41130523,1.0446821,-0.37786573,1.4249251,0
0.84843672,3.5818243,-0.0055711987,-0.85955255,-0.37786573,-0.94572324,0
0.32876986,1.3877176,4.0968507,0.57590199,0.080224288,0.43461572,0
-0.061657814,-0.30209845,0.2198366,0.3932001,-0.37786573,1.2085806,0
0.96344774,-0.44365372,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.097058848,-0.37287609,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.30014899,-0.42153571,3.150138,-0.85955255,-0.37786573,-0.94572324,0
0.63958756,-0.34633447,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.50730433,-0.43923012,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.7427786,1.9539387,-0.18589744,0.57168254,0.63932919,0.49251073,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
2.2449991,-0.45250093,-0.45638679,-0.85955255,-0.37786573,-0.94572324,0
0.0071116601,-0.43480652,-0.41130523,-0.85955255,-0.37786573,-0.94572324,0
0.21070995,-0.26670963,-0.050652758,-0.85955255,-0.37786573,-0.94572324,0
-0.042348159,-0.35960528,0.08459192,0.60206253,0.60716115,1.1994393,0
0.56302647,2.9492492,0.49032595,0.20965433,-0.37786573,0.0049737879,0
1.8256069,1.0072878,-0.27606055,1.1683118,1.2208562,0.98614188,0
0.28506907,0.20219221,0.30999972,0.69995361,0.5409154,1.2360046,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
7.2565321,-0.27555684,-0.50146835,3.6573613,-0.37786573,0.20608278,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.37568894,2.161848,0.039510361,0.87210689,-0.37786573,0.93129397,0
-0.097397614,-0.45250093,0.12967348,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
1.3589569,4.8779398,-0.32114211,-0.85955255,-0.37786573,-0.94572324,0
0.06300803,-0.24016802,-0.32114211,0.93075715,-0.37786573,1.6199399,0
1.0461066,-0.4038413,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
0.2122344,1.2594331,-0.0055711987,0.62105003,0.58743889,0.95871792,0
-0.23341212,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.31318663,-0.23132081,-0.36622367,1.1050201,1.6209318,1.4767259,0
2.0925544,-0.43038291,-0.54654991,-0.85955255,-0.37786573,-0.94572324,0
0.04166578,-0.22247361,0.71573375,0.4417237,0.25341149,1.1781095,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.24357509,-0.33748727,0.89605999,-0.088238353,-0.37786573,1.0105187,0
0.84064511,3.9401361,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
0.49561206,0.10044935,0.2198366,-0.85955255,-0.37786573,-0.94572324,0
-0.0050839116,-0.42153571,-0.230979,1.265359,-0.37786573,1.4279722,0
-0.18818687,-0.45250093,0.35508128,-0.85955255,-0.37786573,-0.94572324,0
-0.19005008,0.020824514,1.6624465,0.4560698,0.10060506,1.0013774,0
0.91500422,0.21988661,0.039510361,0.53159783,-0.37786573,0.87949317,0
0.45072558,-0.21805001,-0.32114211,1.3143045,-0.37786573,1.2512401,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.41566331,0.12256737,0.89605999,-0.85955255,-0.37786573,-0.94572324,0
0.5855544,1.1223015,0.039510361,-0.85955255,-0.37786573,-0.94572324,0
0.18310054,0.30393506,0.80589687,-0.85955255,-0.37786573,-0.94572324,0
0.86029353,0.29508785,0.039510361,0.39488788,0.60120167,1.0135658,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.64551596,2.462653,0.85097843,0.4969984,-0.37786573,0.72409077,0
-0.030152587,-0.36845248,-0.230979,0.27758736,-0.37786573,0.48946362,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.28100387,0.32605307,-0.095734317,-0.85955255,-0.37786573,-0.94572324,0
-0.11399714,-0.28882764,0.49032595,0.93919603,0.97473946,1.0379427,0
0.38195611,-0.10303635,0.58048907,1.2522787,-0.37786573,1.2238161,0
-0.29235738,-0.44365372,0.49032595,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.9797085,2.6971039,-0.18589744,1.2759076,-0.37786573,0.45899256,0
-0.1104401,-0.29325125,0.35508128,1.5467958,-0.37786573,0.70276103,0
-0.25797264,-0.36845248,0.40016284,0.0079649487,0.74768643,0.81550395,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.49409246,-0.4082649,-0.59163147,0.066193263,-0.37786573,0.4772752,0
-0.0020350187,-0.29325125,0.26491816,1.1978479,0.49030918,1.3030409,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
-0.41973335,-0.36845248,0.12967348,0.36028844,-0.37786573,1.1232616,0
-0.24323633,-0.43038291,0.49032595,-0.85955255,-0.37786573,-0.94572324,0
-0.1958091,-0.34191087,-0.230979,-0.85955255,-0.37786573,-0.94572324,0
-0.063859792,0.056213332,0.12967348,0.5189395,0.99189355,1.2085806,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.17615583,-0.35075807,-0.32114211,0.93075715,2.726202,1.1811567,0
0.79457295,2.4538057,-0.36622367,0.89067244,2.857146,1.0775551,0
0.5984275,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324,0
0.050473693,-0.067647531,0.17475504,-0.85955255,-0.37786573,-0.94572324,0
0.15193407,-0.37729969,-0.27606055,-0.85955255,-0.37786573,-0.94572324,0
-0.13737199,-0.3994177,0.2198366,0.75775998,0.52326743,1.4553962,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
0.21443638,-0.0057170995,0.49032595,0.85143162,-0.37786573,1.1232616,0
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324,0
