"V1","V2","V3","V4","V5","V6"
0.94481562,-0.076494735,0.12967348,0.80754941,0.31537694,1.0866964
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.38415809,1.3479052,1.0763862,0.73581888,-0.37786573,0.64791313
2.0498699,4.3072951,-0.41130523,2.0257026,1.5514265,0.64486602
0.13635084,-0.31094565,-0.230979,0.95354214,2.726202,1.1598269
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.99834063,0.36586549,-0.18589744,0.41725093,0.22453598,0.8916816
-0.12094184,-0.34633447,0.62557063,0.64636668,0.27211307,1.2390517
-0.026934311,-0.31979286,0.08459192,1.1771726,0.95215269,1.0105187
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.22222799,-0.23574442,0.2198366,0.98476602,-0.37786573,1.0927906
-0.47054823,-0.44365372,1.7075281,-0.21313387,-0.37786573,0.72409077
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.36874424,0.83476733,-0.41130523,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.024224184,-0.35960528,-0.050652758,0.92991326,0.55362458,1.220769
0.034382313,-0.27113323,0.62557063,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.15464905,-0.35518168,-0.32114211,0.71725333,2.8913554,1.1019319
1.4722741,-0.44807732,-0.32114211,-0.85955255,-0.37786573,-0.94572324
0.038447504,-0.35075807,0.26491816,1.5261206,-0.37786573,0.8916816
4.6353311,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324
-0.4043195,-0.45250093,-0.230979,-0.85955255,-0.37786573,-0.94572324
-0.049631625,-0.15169597,1.7526096,-0.0076469907,-0.37786573,1.3396062
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.094009955,-0.30652205,0.40016284,0.89278216,1.4043161,0.63877181
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.18377807,-0.44807732,0.039510361,1.1193663,-0.37786573,1.7204944
-0.18615427,-0.41711211,-0.36622367,0.70375111,2.7690378,1.2146748
-0.058778304,-0.41268851,-0.36622367,1.0320238,2.3734401,1.0501311
-0.054374347,-0.31536926,0.85097843,0.77716942,0.60218943,1.1537327
0.24373963,0.12699097,-0.230979,0.48771563,-0.37786573,0.9465295
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.47817046,-0.44807732,0.89605999,-0.16545416,0.62543471,1.4919615
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.094009955,-0.30652205,0.40016284,0.89278216,1.4043161,0.63877181
0.94142796,2.0379871,-0.14081588,1.2721101,-0.37786573,0.72713788
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.36722464,-0.43923012,-0.0055711987,1.0168338,2.3502936,1.0988848
-0.11264208,-0.39057049,-0.050652758,0.93877409,1.5797752,0.88863449
-0.039299266,-0.16939038,0.58048907,0.36661761,-0.37786573,1.1811567
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.21833703,-0.4038413,2.2034252,0.016403835,0.21969596,1.4432078
-0.014061207,-0.24901522,-0.0055711987,-0.85955255,-0.37786573,-0.94572324
0.23459295,-0.2003556,0.08459192,1.4906772,0.61532663,1.1842038
1.8376331,2.3653337,-0.45638679,2.4455372,-0.37786573,0.76370315
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.77898972,0.89227416,0.039510361,1.5843489,0.45649488,1.4371135
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.039125036,-0.42153571,-0.50146835,-0.85955255,-0.37786573,-0.94572324
0.69514516,1.9362443,0.12967348,0.75522832,-0.37786573,0.61134786
0.67515798,0.68436485,0.35508128,0.81894191,0.2754056,1.1445914
0.37077683,-0.24016802,-0.18589744,1.5780197,0.90315981,1.6656465
0.17090496,0.26412264,-0.230979,0.4818084,-0.37786573,0.94957661
6.4141908,-0.42153571,-0.54654991,-0.85955255,-0.37786573,-0.94572324
-0.089267233,-0.41268851,0.89605999,0.67759056,0.18591457,1.2420988
-0.15651226,-0.43038291,-0.230979,-0.85955255,-0.37786573,-0.94572324
-0.17446685,-0.29325125,0.58048907,1.113881,0.55885971,1.1567798
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.39533736,0.37471269,-0.27606055,0.44931869,3.3353863,0.8429279
-0.15109201,-0.44365372,0.039510361,0.81430052,-0.37786573,1.3365591
1.4455116,4.6921485,-0.0055711987,0.86408995,-0.37786573,0.64486602
-0.22392667,-0.42595931,0.17475504,-0.85955255,-0.37786573,-0.94572324
0.2251075,0.81264932,-0.36622367,0.59151392,-0.37786573,0.5808768
1.1617952,0.83919093,-0.41130523,1.2615615,-0.37786573,1.2055335
-0.21799827,-0.43923012,0.12967348,1.1792823,-0.37786573,1.1110732
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.17768513,-0.43923012,-0.050652758,0.9826563,1.1757486,1.162874
0.33232691,0.77283689,0.08459192,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.587587,-0.34191087,-0.41130523,1.5392008,2.5001367,1.3182764
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.013886978,0.0075537073,-0.095734317,1.1193663,-0.37786573,0.87949317
-0.32437075,-0.44365372,0.85097843,1.2590298,-0.37786573,0.80026842
5.4461673,-0.4082649,-0.50146835,-0.85955255,-0.37786573,-0.94572324
-0.0018656358,-0.25786243,1.0763862,0.30543568,0.96575084,1.1110732
0.84843672,3.5818243,-0.0055711987,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.44649101,0.30835866,0.08459192,0.4189387,-0.37786573,1.047084
0.059959137,-0.39057049,-0.27606055,0.96620047,1.6786499,1.2116277
1.086081,1.294822,-0.050652758,1.1628265,-0.37786573,1.0348956
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.20444763,-0.29325125,-0.14081588,-0.3000544,-0.37786573,0.46203967
0.25881471,0.51626796,0.30999972,3.5063052,-0.37786573,0.28226042
-0.0093184852,-0.2003556,0.26491816,1.4535461,-0.37786573,1.3274177
-0.065553621,-0.41711211,-0.36622367,-0.11524279,-0.37786573,0.75151473
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.14126295,0.49414995,1.5272018,0.60543809,-0.37786573,0.87644607
0.9360077,4.7496553,-0.0055711987,1.3902545,-0.37786573,0.77589157
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.17886596,-0.16939038,0.26491816,1.2771734,-0.37786573,1.0409898
-0.30861814,-0.37729969,1.5722834,1.7075566,0.030408274,0.6844784
-0.014908122,-0.32421646,-0.32114211,1.2159915,-0.37786573,1.0775551
-0.19530095,-0.4082649,-0.095734317,0.50712506,1.1365016,1.507197
-0.16650585,-0.27555684,0.35508128,0.57083865,-0.37786573,1.1720153
-0.12348259,-0.33306367,-0.27606055,0.84383662,-0.37786573,1.4889143
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.2187078,0.61801082,-0.230979,1.083079,0.64067913,0.75760894
-0.58708369,-0.45250093,0.80589687,-0.21904109,0.26852421,0.95871792
0.61163937,3.2146653,-0.18589744,-0.85955255,-0.37786573,-0.94572324
-0.11806233,-0.33748727,1.9780174,0.62780113,0.30935161,1.0836493
-0.083846979,-0.32421646,0.67065219,0.8341319,0.53851186,1.3243706
-0.41583754,-0.44365372,0.26491816,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.26118607,0.24200463,0.30999972,0.16619406,-0.37786573,0.8947287
-0.089267233,-0.28440404,0.94114155,1.1548096,-0.0042620907,1.3548417
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.060467286,-0.36402888,20.055723,0.21387377,-0.37786573,0.59915943
-0.12060308,-0.23574442,-0.18589744,0.93075715,-0.37786573,1.680882
-0.19191329,-0.35518168,0.98622311,0.10416825,-0.37786573,0.95567082
0.4127838,0.047366127,0.2198366,-0.85955255,-0.37786573,-0.94572324
-0.35401277,-0.36845248,0.039510361,0.58096532,0.75921029,1.1506856
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.69836344,1.4540716,-0.27606055,1.3775962,-0.37786573,0.8916816
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.35248348,3.0731101,0.62557063,0.65733724,0.089937258,0.85816343
-0.24493016,-0.3949941,-0.27606055,0.26788264,1.3740248,0.95567082
-0.39669727,-0.41711211,-0.095734317,0.24298793,1.5893894,0.9983303
0.030825272,-0.3994177,0.44524439,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.78271614,0.62685802,-0.14081588,1.2552323,1.2214818,0.53821731
-0.14177594,-0.32421646,5.5394606,0.86915328,-0.37786573,0.62658339
0.92686103,-0.014564304,-0.41130523,0.96155908,2.1256112,0.75456183
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.23341212,-0.45250093,-0.50146835,-0.85955255,-0.37786573,-0.94572324
-0.33114607,-0.3994177,0.62557063,1.0742182,1.0469447,0.81550395
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.026251932,-0.3994177,0.12967348,0.53877089,-0.37786573,1.1445914
0.13516516,-0.38172329,-0.41130523,1.5299181,3.176785,1.5772804
0.015580807,-0.14727237,1.301794,0.3417229,-0.37786573,0.55649995
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.28676289,-0.080918338,0.2198366,0.29151152,-0.37786573,1.3487475
-0.027781226,-0.34191087,0.17475504,0.71345583,0.57275419,1.3091351
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.1029824,-0.15169597,0.98622311,0.86619967,0.0063727885,1.1598269
0.35011211,1.3877176,-0.18589744,1.1826579,-0.37786573,1.2542872
-0.61096669,-0.42595931,0.12967348,0.82949051,1.5477389,0.51384047
1.1560361,2.8386591,-0.36622367,0.84003912,-0.37786573,0.35843807
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.042517541,0.073907741,2.2935883,-0.85955255,-0.37786573,-0.94572324
0.16040322,-0.023411508,0.49032595,-0.16334444,-0.37786573,0.70885524
-0.068094365,-0.27555684,-0.050652758,0.44974064,-0.37786573,1.0105187
0.65093622,1.3346344,0.80589687,1.3923642,-0.37786573,1.4584433
0.12195329,-0.28440404,0.08459192,1.1974259,0.43904446,1.4279722
-0.060641516,-0.2047792,0.85097843,0.44130175,0.44576122,0.90387002
-0.26119092,-0.31979286,1.7075281,0.33539373,-0.37786573,1.4706317
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.04759903,-0.26670963,1.2116309,0.54256838,-0.017794398,0.83378658
-0.44226128,-0.44365372,1.4370387,-0.19414637,0.1270441,1.278664
0.46427622,-0.45250093,-0.36622367,-0.85955255,-0.37786573,-0.94572324
0.69057182,1.6398629,0.67065219,1.2231646,0.11048266,0.80636263
1.4736292,5.0548839,-0.36622367,1.4898334,-0.37786573,0.23655383
0.7146242,2.96252,0.08459192,0.55058533,0.74050871,0.80636263
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.17835781,-0.24459162,-0.18589744,1.4932089,-0.37786573,1.0775551
0.55692868,0.971899,-0.27606055,1.6320286,-0.37786573,1.5163383
0.52169703,0.74629528,-0.14081588,0.40121704,1.1448646,1.0288014
-0.34740683,-0.42595931,1.9329359,0.46661841,-0.37786573,0.63877181
1.8825196,4.3603783,-0.45638679,-0.85955255,-0.37786573,-0.94572324
0.89298444,1.6265921,-0.095734317,-0.85955255,-0.37786573,-0.94572324
0.14888518,-0.22689721,-0.230979,0.89193827,1.6549437,1.4249251
0.18767387,-0.31094565,-0.36622367,-0.85955255,-0.37786573,-0.94572324
-0.2881228,-0.38172329,0.80589687,-0.054482809,-0.37786573,0.85511633
0.18360868,0.3924071,-0.095734317,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.30437872,-0.45250093,-0.0055711987,1.2396204,-0.37786573,0.9434824
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.094513257,-0.27555684,-0.18589744,0.7083925,-0.37786573,1.3731243
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.12399074,-0.34191087,0.30999972,0.13581407,-0.37786573,1.4553962
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.14550237,-0.2047792,0.49032595,0.44383342,0.32808612,1.391407
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.27541908,-0.43480652,1.1665493,0.84341468,0.10244888,1.2360046
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.0018656358,-0.25786243,1.0763862,0.30543568,0.96575084,1.1110732
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.11128702,-0.42153571,-0.36622367,-0.85955255,-0.37786573,-0.94572324
-0.17480562,-0.30652205,-0.14081588,-0.85955255,-0.37786573,-0.94572324
0.30183798,-0.032258713,0.2198366,0.80670552,0.55678541,1.2512401
-0.50340852,-0.44807732,0.49032595,-0.85955255,-0.37786573,-0.94572324
-0.17531377,-0.45250093,-0.050652758,1.0577624,-0.37786573,0.77589157
-0.24797905,-0.42595931,1.2567125,-0.85955255,-0.37786573,-0.94572324
0.15616865,-0.36402888,-0.18589744,1.8813977,-0.37786573,0.97395345
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.34334164,-0.42153571,0.26491816,0.90586243,0.92459419,1.0409898
0.30437872,0.3791363,0.039510361,1.0991129,-0.37786573,1.2847583
0.37992351,-0.27555684,-0.095734317,0.71261194,0.34477926,1.0044245
-0.072667705,-0.4082649,0.53540751,1.2919415,0.22335067,1.2938996
0.050812459,0.073907741,-0.050652758,0.15775518,-0.37786573,1.0562253
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.2939139,2.9757908,-0.32114211,-0.85955255,-0.37786573,-0.94572324
1.3962212,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324
0.25458014,-0.33748727,-0.36622367,0.7970008,-0.37786573,1.4371135
-0.12822531,-0.39057049,0.67065219,-0.85955255,-0.37786573,-0.94572324
0.68379651,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324
-0.31861173,-0.44365372,-0.18589744,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.35604052,-0.11188355,0.62557063,0.017669668,0.3948916,0.83378658
0.83014337,0.75514249,-0.32114211,0.75775998,1.1283361,0.6357247
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.23391542,-0.12957796,-0.14081588,0.4227362,-0.37786573,1.0288014
0.8526713,0.40125431,0.039510361,1.0459479,0.24468628,1.1659211
-0.47478281,-0.44807732,1.5272018,0.026108554,0.35024486,1.1080261
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.03014774,-0.16054318,0.94114155,1.1754848,0.017896652,1.1263087
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.92838547,-0.30652205,-0.230979,-0.85955255,-0.37786573,-0.94572324
-0.049801008,-0.2003556,-0.230979,1.1687337,2.9362985,1.1781095
-0.13686384,-0.25343882,0.30999972,0.78518636,-0.37786573,0.60220654
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.031338267,-0.31979286,-0.095734317,0.23539293,-0.37786573,0.98614188
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.036584292,-0.37287609,-0.27606055,-0.85955255,-0.37786573,-0.94572324
0.025235635,0.065060536,0.35508128,1.1092396,0.6064368,1.3121822
0.76848798,0.056213332,-0.230979,1.1813921,-0.37786573,0.90691713
-0.48172751,-0.42153571,0.17475504,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.14668805,-0.39057049,0.17475504,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.2405262,-0.36402888,-0.14081588,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.36790217,-0.42595931,0.62557063,1.0712646,-0.37786573,1.1171674
-0.20089059,-0.31094565,2.1583436,0.32695484,0.20645998,0.67228997
-0.5472787,-0.42153571,23.977818,-0.11988418,-0.12091651,0.90691713
0.60300084,0.18007419,-0.32114211,0.94721297,1.6182978,1.1293559
-0.023377269,-0.28440404,-0.27606055,1.2898318,-0.37786573,0.86730475
0.72885237,0.45433753,-0.230979,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.18852079,0.025248116,-0.18589744,0.52020534,-0.37786573,0.57782969
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.014564509,-0.16496678,0.67065219,-0.85955255,-0.37786573,-0.94572324
0.10620068,-0.014564304,0.30999972,1.1109274,-0.37786573,1.1720153
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.26948583,-0.17823759,0.30999972,0.30543568,1.1774607,0.97700056
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.3040768,1.060371,-0.36622367,1.8653638,-0.37786573,0.9434824
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.20546393,-0.43923012,0.12967348,-0.85955255,-0.37786573,-0.94572324
-0.22883878,-0.32864006,-0.32114211,0.40037315,1.7676142,1.5011028
-0.18717057,-0.32864006,1.4821203,0.82189552,-0.37786573,1.2878054
-0.27558847,-0.44807732,-0.18589744,0.75775998,-0.37786573,1.104979
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.1534954,4.1613162,-0.18589744,1.2472154,-0.37786573,0.27616621
-0.14397792,-0.32421646,-0.095734317,0.8379294,-0.37786573,0.36453228
-0.099430209,-0.43923012,-0.27606055,0.68096612,-0.37786573,0.96785924
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.060810899,-0.33748727,-0.59163147,-0.14477889,-0.37786573,0.97395345
-0.16718339,-0.43923012,0.44524439,-0.85955255,-0.37786573,-0.94572324
0.8724891,-0.45250093,-0.095734317,-0.85955255,-0.37786573,-0.94572324
-0.032185182,-0.058800326,1.301794,0.49362285,-0.37786573,1.3792185
-0.14160656,-0.35075807,0.44524439,-0.85955255,-0.37786573,-0.94572324
0.24865173,-0.22689721,0.08459192,0.59277976,-0.37786573,1.2420988
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.073679156,-0.4038413,-0.36622367,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.22934692,-0.37729969,2.9698117,0.54256838,-0.017794398,0.95262371
0.40228206,0.034095321,-0.18589744,1.4121956,0.78127026,0.92824687
0.27355103,-0.28440404,-0.27606055,1.2337132,-0.37786573,0.83378658
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.099086597,-0.27998044,-0.0055711987,1.5780197,0.90315981,1.680882
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.18852079,-0.18708479,0.30999972,-0.85955255,-0.37786573,-0.94572324
0.49544268,1.1046071,0.62557063,1.6092436,-0.37786573,1.2024864
0.22188923,-0.098612747,-0.095734317,1.1050201,1.1846384,1.1811567
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.42803311,-0.43923012,0.2198366,0.19235461,0.55774024,1.01966
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.38399355,-0.43923012,0.12967348,0.45902341,-0.37786573,1.0135658
0.34215112,0.0075537073,-0.45638679,0.37801011,-0.37786573,1.0958377
0.35248348,3.0731101,0.62557063,0.65733724,0.089937258,0.85816343
0.13076121,0.45876114,0.58048907,1.0923618,-0.37786573,1.1476385
0.37094622,0.3791363,-0.0055711987,0.98181241,-0.37786573,1.0440369
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.1560361,-0.42595931,-0.50146835,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.11331961,-0.25343882,1.0763862,-0.85955255,-0.37786573,-0.94572324
-0.14397792,-0.32421646,-0.095734317,0.8379294,-0.37786573,0.36453228
0.2469579,0.05178973,0.08459192,0.9674663,-0.37786573,0.94957661
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.8584672,1.2859748,-0.095734317,1.8071355,-0.37786573,0.81245684
-0.51374088,-0.45250093,0.80589687,0.11218519,1.2351129,1.4249251
0.12263083,-0.2136264,-0.32114211,0.88729688,-0.37786573,1.3213235
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.74155609,0.27739344,-0.095734317,1.2493251,-0.37786573,1.3487475
1.8078217,-0.37287609,-0.230979,-0.85955255,-0.37786573,-0.94572324
0.62959397,4.7142665,-0.45638679,0.71514361,-0.37786573,0.39805045
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.35773919,-0.4038413,0.039510361,-0.26461107,3.1894284,0.65096023
1.4367037,1.0780654,-0.050652758,0.77548164,0.38237998,0.94957661
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.19309898,-0.38172329,-0.32114211,0.68898306,2.3094333,0.87339896
-0.025409864,-0.38172329,0.49032595,0.3818076,-0.37786573,1.1202145
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.24103435,-0.3949941,0.17475504,-0.85955255,-0.37786573,-0.94572324
0.099425363,-0.41711211,-0.095734317,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.13195173,-0.28440404,0.49032595,1.3307603,-0.37786573,1.0013774
-0.15363275,-0.31979286,0.53540751,-0.85955255,-0.37786573,-0.94572324
0.63653867,0.75071888,-0.32114211,0.50163979,-0.37786573,1.0318485
0.78237738,1.3125164,-0.18589744,1.2489032,-0.37786573,0.92215265
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.34605177,-0.42595931,1.5272018,1.7548144,0.61140852,0.75760894
0.53101309,2.7324927,0.58048907,0.79911052,-0.37786573,0.65705444
-0.011689846,0.056213332,1.0313047,1.0244288,0.15931091,1.2542872
0.13431825,-0.34633447,0.89605999,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
0.3402879,-0.23574442,0.2198366,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
1.3482858,1.8256542,-0.50146835,1.0801254,-0.37786573,0.63877181
-0.38297725,-0.44365372,-0.59163147,-0.032541705,-0.37786573,0.66314866
0.51576863,0.40567791,0.26491816,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.004067614,-0.37729969,0.49032595,-0.85955255,-0.37786573,-0.94572324
0.40448404,0.23758102,-0.0055711987,1.2282279,-0.37786573,0.92824687
0.51797061,0.55165678,-0.18589744,0.530332,0.28969519,0.62353628
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
2.137949,-0.45250093,-0.54654991,-0.85955255,-0.37786573,-0.94572324
0.26372681,-0.089765542,-0.18589744,0.80332997,-0.37786573,1.3152293
-0.41160297,-0.45250093,0.12967348,0.30923318,1.1584298,0.83073948
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
-0.2345978,-0.26670963,3.8263613,-0.11988418,-0.12091651,1.1110732
-0.076902278,-0.22247361,0.49032595,0.12104602,1.1094699,1.1537327
-0.78441482,-0.47019533,-0.59163147,-0.85955255,-0.37786573,-0.94572324
